PurchaseOrderID,PurchaseOrderDetailID,PurchaseLineNumber,LineTotal,OrderDate,DueDate,ProductID,UnitPrice,OrderQty,TaxAmt,Freight,SubTotal,ReceivedQty,RejectedQty,StockedQty,VendorID,TotalDue,PreferredVendorStatus,ActiveFlag,ModifiedDate,OrderDateKey_Purchase
770,1719,3,1582,2007-10-03,2007-10-17,322,26.3655,60,147.1604,45.9876,1839.5055,60,0,60,1604,2032.65,False,True,2007-10-12 00:00:00,20071003
771,1720,1,146,2007-10-03,2007-10-17,504,48.762,3,11.7029,3.6572,146.286,3,0,3,1690,161.64,True,True,2007-10-12 00:00:00,20071003
772,1721,1,103,2007-10-03,2007-10-17,497,34.188,3,8.2051,2.5641,102.564,3,0,3,1566,113.33,True,True,2007-10-12 00:00:00,20071003
773,1722,1,151,2007-10-04,2007-10-18,323,50.2635,3,12.0632,3.7698,150.7905,3,0,3,1698,166.62,True,True,2007-10-13 00:00:00,20071004
774,1723,1,5902,2007-10-04,2007-10-18,523,10.731,550,1093.554,341.7356,13669.425,550,0,550,1560,15104.71,True,True,2007-10-13 00:00:00,20071004
774,1724,2,7767,2007-10-04,2007-10-18,524,14.1225,550,1093.554,341.7356,13669.425,550,0,550,1560,15104.71,True,True,2007-10-13 00:00:00,20071004
775,1725,1,3192,2007-10-04,2007-10-18,494,53.2035,60,795.8664,248.7083,9948.33,60,0,60,1692,10992.9,True,True,2007-10-13 00:00:00,20071004
775,1726,2,3822,2007-10-04,2007-10-18,495,63.693,60,795.8664,248.7083,9948.33,57,0,57,1692,10992.9,True,True,2007-10-13 00:00:00,20071004
775,1727,3,2935,2007-10-04,2007-10-18,496,48.909,60,795.8664,248.7083,9948.33,60,0,60,1692,10992.9,True,True,2007-10-13 00:00:00,20071004
776,1728,1,11602,2007-10-04,2007-10-18,911,21.0945,550,4996.992,1561.56,62462.4,468,0,468,1696,69020.95,True,True,2007-10-13 00:00:00,20071004
776,1729,2,16742,2007-10-04,2007-10-18,912,30.4395,550,4996.992,1561.56,62462.4,550,0,550,1696,69020.95,True,True,2007-10-13 00:00:00,20071004
776,1730,3,22517,2007-10-04,2007-10-18,913,40.9395,550,4996.992,1561.56,62462.4,550,0,550,1696,69020.95,True,True,2007-10-13 00:00:00,20071004
776,1731,4,11602,2007-10-04,2007-10-18,914,21.0945,550,4996.992,1561.56,62462.4,550,0,550,1696,69020.95,True,True,2007-10-13 00:00:00,20071004
777,1732,1,552,2007-10-04,2007-10-18,506,9.198,60,44.1504,13.797,551.88,60,0,60,1504,609.82,True,True,2007-10-13 00:00:00,20071004
778,1733,1,3176,2007-10-04,2007-10-18,351,5.775,550,559.02,174.6938,6987.75,550,0,550,1544,7721.46,False,False,2007-10-13 00:00:00,20071004
778,1734,2,635,2007-10-04,2007-10-18,352,1.155,550,559.02,174.6938,6987.75,550,0,550,1544,7721.46,False,False,2007-10-13 00:00:00,20071004
778,1735,3,3176,2007-10-04,2007-10-18,679,5.775,550,559.02,174.6938,6987.75,550,0,550,1544,7721.46,False,False,2007-10-13 00:00:00,20071004
779,1736,1,12867,2007-10-04,2007-10-18,507,23.394,550,2245.782,701.8069,28072.275,550,0,550,1530,31019.86,True,True,2007-10-13 00:00:00,20071004
779,1737,2,15206,2007-10-04,2007-10-18,508,27.6465,550,2245.782,701.8069,28072.275,550,0,550,1530,31019.86,True,True,2007-10-13 00:00:00,20071004
780,1738,1,751,2007-10-04,2007-10-18,355,1.365,550,2984.982,932.8069,37312.275,550,0,550,1508,41230.06,True,True,2007-10-13 00:00:00,20071004
780,1739,2,34644,2007-10-04,2007-10-18,940,62.9895,550,2984.982,932.8069,37312.275,550,55,495,1508,41230.06,True,True,2007-10-13 00:00:00,20071004
780,1740,3,1917,2007-10-04,2007-10-18,535,3.486,550,2984.982,932.8069,37312.275,550,0,550,1508,41230.06,True,True,2007-10-13 00:00:00,20071004
781,1741,1,3407,2007-10-04,2007-10-18,351,6.195,550,609.84,190.575,7623,550,0,550,1694,8423.41,True,True,2007-10-13 00:00:00,20071004
781,1742,2,808,2007-10-04,2007-10-18,352,1.47,550,609.84,190.575,7623,550,0,550,1694,8423.41,True,True,2007-10-13 00:00:00,20071004
781,1743,3,3407,2007-10-04,2007-10-18,679,6.195,550,609.84,190.575,7623,550,27,523,1694,8423.41,True,True,2007-10-13 00:00:00,20071004
782,1744,1,12191,2007-10-04,2007-10-18,507,22.1655,550,2263.8,707.4375,28297.5,550,82,468,1624,31268.73,True,True,2007-10-13 00:00:00,20071004
782,1745,2,16106,2007-10-04,2007-10-18,508,29.2845,550,2263.8,707.4375,28297.5,550,0,550,1624,31268.73,True,True,2007-10-13 00:00:00,20071004
783,1746,1,60,2007-10-04,2007-10-18,491,19.9815,3,4.7956,1.4986,59.9445,3,0,3,1548,66.23,True,True,2007-10-13 00:00:00,20071004
784,1747,1,124,2007-10-04,2007-10-18,341,41.1705,3,19.2578,6.0181,240.723,3,0,3,1598,265.99,True,True,2007-10-13 00:00:00,20071004
784,1748,2,117,2007-10-04,2007-10-18,342,39.0705,3,19.2578,6.0181,240.723,3,0,3,1598,265.99,True,True,2007-10-13 00:00:00,20071004
785,1749,1,17319,2007-10-04,2007-10-18,935,31.4895,550,3510.276,1096.9613,43878.45,550,0,550,1658,48485.68,True,True,2007-10-13 00:00:00,20071004
785,1750,2,26559,2007-10-04,2007-10-18,936,48.2895,550,3510.276,1096.9613,43878.45,523,0,523,1658,48485.68,True,True,2007-10-13 00:00:00,20071004
786,1751,1,117,2007-10-04,2007-10-18,388,39.0705,3,38.0293,11.8842,475.3665,3,0,3,1536,525.28,True,True,2007-10-13 00:00:00,20071004
786,1752,2,130,2007-10-04,2007-10-18,389,43.344,3,38.0293,11.8842,475.3665,3,0,3,1536,525.28,True,True,2007-10-13 00:00:00,20071004
786,1753,3,117,2007-10-04,2007-10-18,390,39.0705,3,38.0293,11.8842,475.3665,3,0,3,1536,525.28,True,True,2007-10-13 00:00:00,20071004
786,1754,4,111,2007-10-04,2007-10-18,391,36.9705,3,38.0293,11.8842,475.3665,3,0,3,1536,525.28,True,True,2007-10-13 00:00:00,20071004
787,1755,1,8738,2007-10-04,2007-10-18,476,15.8865,550,3400.32,1062.6,42504,550,0,550,1568,46966.92,True,True,2007-10-13 00:00:00,20071004
787,1756,2,6416,2007-10-04,2007-10-18,477,11.6655,550,3400.32,1062.6,42504,550,0,550,1568,46966.92,True,True,2007-10-13 00:00:00,20071004
787,1757,3,6098,2007-10-04,2007-10-18,478,11.088,550,3400.32,1062.6,42504,550,0,550,1568,46966.92,True,True,2007-10-13 00:00:00,20071004
787,1758,4,8738,2007-10-04,2007-10-18,479,15.8865,550,3400.32,1062.6,42504,550,0,550,1568,46966.92,True,True,2007-10-13 00:00:00,20071004
787,1759,5,6416,2007-10-04,2007-10-18,480,11.6655,550,3400.32,1062.6,42504,550,0,550,1568,46966.92,True,True,2007-10-13 00:00:00,20071004
787,1760,6,6098,2007-10-04,2007-10-18,481,11.088,550,3400.32,1062.6,42504,550,0,550,1568,46966.92,True,True,2007-10-13 00:00:00,20071004
788,1761,1,142,2007-10-04,2007-10-18,402,47.4705,3,11.3929,3.5603,142.4115,3,0,3,1648,157.36,True,True,2007-10-13 00:00:00,20071004
789,1762,1,12693,2007-10-05,2007-10-19,510,23.079,550,3842.454,1200.7669,48030.675,550,0,550,1646,53073.89,True,True,2007-10-14 00:00:00,20071005
789,1763,2,16101,2007-10-05,2007-10-19,511,29.274,550,3842.454,1200.7669,48030.675,550,0,550,1646,53073.89,True,True,2007-10-14 00:00:00,20071005
789,1764,3,19237,2007-10-05,2007-10-19,512,34.9755,550,3842.454,1200.7669,48030.675,550,0,550,1646,53073.89,True,True,2007-10-14 00:00:00,20071005
790,1765,1,136,2007-10-05,2007-10-19,403,45.3705,3,33.6924,10.5289,421.155,3,0,3,1672,465.37,True,True,2007-10-14 00:00:00,20071005
790,1766,2,149,2007-10-05,2007-10-19,404,49.644,3,33.6924,10.5289,421.155,3,0,3,1672,465.37,True,True,2007-10-14 00:00:00,20071005
790,1767,3,136,2007-10-05,2007-10-19,405,45.3705,3,33.6924,10.5289,421.155,3,0,3,1672,465.37,True,True,2007-10-14 00:00:00,20071005
791,1768,1,1276,2007-10-05,2007-10-19,525,2.3205,550,102.102,31.9069,1276.275,550,0,550,1600,1410.28,True,True,2007-10-14 00:00:00,20071005
792,1769,1,2004,2007-10-05,2007-10-19,526,3.6435,550,160.314,50.0981,2003.925,550,82,468,1522,2214.33,True,True,2007-10-14 00:00:00,20071005
793,1770,1,11602,2007-10-05,2007-10-19,908,21.0945,550,4068.834,1271.5106,50860.425,550,0,550,1570,56200.76,True,True,2007-10-14 00:00:00,20071005
793,1771,2,16742,2007-10-05,2007-10-19,909,30.4395,550,4068.834,1271.5106,50860.425,550,0,550,1570,56200.76,True,True,2007-10-14 00:00:00,20071005
793,1772,3,22517,2007-10-05,2007-10-19,913,40.9395,550,4068.834,1271.5106,50860.425,550,0,550,1570,56200.76,True,True,2007-10-14 00:00:00,20071005
794,1773,1,216,2007-10-05,2007-10-19,356,3.6015,60,36.3888,11.3715,454.86,60,0,60,1516,502.62,False,False,2007-10-14 00:00:00,20071005
794,1774,2,239,2007-10-05,2007-10-19,357,3.9795,60,36.3888,11.3715,454.86,60,0,60,1516,502.62,False,False,2007-10-14 00:00:00,20071005
795,1775,1,17319,2007-10-05,2007-10-19,935,31.4895,550,3510.276,1096.9613,43878.45,550,0,550,1506,48485.68,True,True,2007-10-14 00:00:00,20071005
795,1776,2,26559,2007-10-05,2007-10-19,936,48.2895,550,3510.276,1096.9613,43878.45,523,0,523,1506,48485.68,True,True,2007-10-14 00:00:00,20071005
796,1777,1,7132,2007-10-05,2007-10-19,524,12.9675,550,570.57,178.3031,7132.125,468,0,468,1626,7880.99,True,True,2007-10-14 00:00:00,20071005
797,1778,1,11602,2007-10-05,2007-10-19,911,21.0945,550,2267.496,708.5925,28343.7,550,0,550,1542,31319.78,True,True,2007-10-14 00:00:00,20071005
797,1779,2,16742,2007-10-05,2007-10-19,912,30.4395,550,2267.496,708.5925,28343.7,550,0,550,1542,31319.78,True,True,2007-10-14 00:00:00,20071005
798,1780,1,22517,2007-10-05,2007-10-19,910,40.9395,550,1801.338,562.9181,22516.725,550,0,550,1610,24880.98,True,True,2007-10-14 00:00:00,20071005
799,1781,1,34644,2007-10-05,2007-10-19,937,62.9895,550,2771.538,866.1056,34644.225,550,0,550,1638,38281.86,True,True,2007-10-14 00:00:00,20071005
800,1782,1,143,2007-10-05,2007-10-19,463,47.523,3,34.2342,10.6982,427.9275,3,0,3,1582,472.85,True,True,2007-10-14 00:00:00,20071005
800,1783,2,136,2007-10-05,2007-10-19,464,45.423,3,34.2342,10.6982,427.9275,3,0,3,1582,472.85,True,True,2007-10-14 00:00:00,20071005
800,1784,3,149,2007-10-05,2007-10-19,465,49.6965,3,34.2342,10.6982,427.9275,3,0,3,1582,472.85,True,True,2007-10-14 00:00:00,20071005
801,1785,1,143,2007-10-05,2007-10-19,462,47.6805,3,11.4433,3.576,143.0415,3,0,3,1510,158.06,True,True,2007-10-14 00:00:00,20071005
802,1786,1,12872,2007-10-05,2007-10-19,510,23.4045,550,2255.946,704.9831,28199.325,550,82,468,1526,31160.25,True,True,2007-10-14 00:00:00,20071005
802,1787,2,15327,2007-10-05,2007-10-19,511,27.867,550,2255.946,704.9831,28199.325,550,0,550,1526,31160.25,True,True,2007-10-14 00:00:00,20071005
803,1788,1,3713,2007-10-05,2007-10-19,527,6.7515,550,297.066,92.8331,3713.325,550,0,550,1644,4103.22,True,True,2007-10-14 00:00:00,20071005
804,1789,1,17319,2007-10-05,2007-10-19,938,31.4895,550,3510.276,1096.9613,43878.45,550,0,550,1680,48485.68,True,True,2007-10-14 00:00:00,20071005
804,1790,2,26559,2007-10-05,2007-10-19,939,48.2895,550,3510.276,1096.9613,43878.45,550,0,550,1680,48485.68,True,True,2007-10-14 00:00:00,20071005
805,1791,1,3045,2007-10-06,2007-10-20,494,50.7465,60,783.972,244.9913,9799.65,60,0,60,1584,10828.61,True,True,2007-10-15 00:00:00,20071006
805,1792,2,3776,2007-10-06,2007-10-20,495,62.9265,60,783.972,244.9913,9799.65,57,0,57,1584,10828.61,True,True,2007-10-15 00:00:00,20071006
805,1793,3,2979,2007-10-06,2007-10-20,496,49.6545,60,783.972,244.9913,9799.65,60,0,60,1584,10828.61,True,True,2007-10-15 00:00:00,20071006
806,1794,1,5711,2007-10-06,2007-10-20,523,10.3845,550,456.918,142.7869,5711.475,468,0,468,1620,6311.17,True,True,2007-10-15 00:00:00,20071006
807,1795,1,150,2007-10-06,2007-10-20,424,49.854,3,65.1672,20.3648,814.59,3,0,3,1666,900.12,False,True,2007-10-15 00:00:00,20071006
807,1796,2,137,2007-10-06,2007-10-20,425,45.5805,3,65.1672,20.3648,814.59,3,0,3,1666,900.12,False,True,2007-10-15 00:00:00,20071006
807,1797,3,130,2007-10-06,2007-10-20,426,43.4805,3,65.1672,20.3648,814.59,3,0,3,1666,900.12,False,True,2007-10-15 00:00:00,20071006
807,1798,4,143,2007-10-06,2007-10-20,427,47.754,3,65.1672,20.3648,814.59,3,0,3,1666,900.12,False,True,2007-10-15 00:00:00,20071006
807,1799,5,130,2007-10-06,2007-10-20,428,43.4805,3,65.1672,20.3648,814.59,3,0,3,1666,900.12,False,True,2007-10-15 00:00:00,20071006
807,1800,6,124,2007-10-06,2007-10-20,429,41.3805,3,65.1672,20.3648,814.59,3,0,3,1666,900.12,False,True,2007-10-15 00:00:00,20071006
808,1801,1,38,2007-10-06,2007-10-20,490,12.7155,3,7.8372,2.4491,97.965,3,0,3,1592,108.25,True,True,2007-10-15 00:00:00,20071006
808,1802,2,60,2007-10-06,2007-10-20,491,19.9395,3,7.8372,2.4491,97.965,3,0,3,1592,108.25,True,True,2007-10-15 00:00:00,20071006
809,1803,1,114,2007-10-06,2007-10-20,528,38.157,3,9.1577,2.8618,114.471,3,0,3,1618,126.49,True,True,2007-10-15 00:00:00,20071006
810,1804,1,133,2007-10-06,2007-10-20,505,44.2155,3,10.6117,3.3162,132.6465,3,0,3,1612,146.57,True,True,2007-10-15 00:00:00,20071006
811,1805,1,17319,2007-10-06,2007-10-20,938,31.4895,550,3510.276,1096.9613,43878.45,550,0,550,1586,48485.68,True,True,2007-10-15 00:00:00,20071006
811,1806,2,26559,2007-10-06,2007-10-20,939,48.2895,550,3510.276,1096.9613,43878.45,550,0,550,1586,48485.68,True,True,2007-10-15 00:00:00,20071006
812,1807,1,419,2007-10-06,2007-10-20,358,6.9825,60,33.516,10.4738,418.95,60,9,51,1500,462.93,True,True,2007-10-15 00:00:00,20071006
813,1808,1,112,2007-10-06,2007-10-20,451,37.1805,3,27.7956,8.6861,347.445,3,0,3,1656,383.92,False,True,2007-10-15 00:00:00,20071006
813,1809,2,124,2007-10-06,2007-10-20,452,41.454,3,27.7956,8.6861,347.445,3,0,3,1656,383.92,False,True,2007-10-15 00:00:00,20071006
813,1810,3,112,2007-10-06,2007-10-20,453,37.1805,3,27.7956,8.6861,347.445,3,0,3,1656,383.92,False,True,2007-10-15 00:00:00,20071006
814,1811,1,203,2007-10-06,2007-10-20,356,3.381,60,36.9432,11.5448,461.79,60,0,60,1572,510.27,True,True,2007-10-15 00:00:00,20071006
814,1812,2,259,2007-10-06,2007-10-20,357,4.3155,60,36.9432,11.5448,461.79,60,0,60,1572,510.27,True,True,2007-10-15 00:00:00,20071006
815,1813,1,130,2007-10-06,2007-10-20,389,43.2705,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1814,2,124,2007-10-06,2007-10-20,390,41.1705,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1815,3,136,2007-10-06,2007-10-20,391,45.444,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1816,4,124,2007-10-06,2007-10-20,392,41.1705,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1817,5,117,2007-10-06,2007-10-20,393,39.0705,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1818,6,130,2007-10-06,2007-10-20,394,43.344,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1819,7,117,2007-10-06,2007-10-20,395,39.0705,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1820,8,111,2007-10-06,2007-10-20,396,36.9705,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
815,1821,9,124,2007-10-06,2007-10-20,397,41.244,3,88.9812,27.8066,1112.265,3,0,3,1562,1229.05,True,True,2007-10-15 00:00:00,20071006
816,1822,1,37,2007-10-06,2007-10-20,490,12.3585,3,2.966,0.9269,37.0755,3,0,3,1662,40.96,True,True,2007-10-15 00:00:00,20071006
817,1823,1,21558,2007-10-06,2007-10-20,513,39.1965,550,1724.646,538.9519,21558.075,550,0,550,1682,23821.67,True,True,2007-10-15 00:00:00,20071006
818,1824,1,136,2007-10-06,2007-10-20,403,45.444,3,49.9439,15.6075,624.2985,3,0,3,1686,689.84,False,True,2007-10-15 00:00:00,20071006
818,1825,2,124,2007-10-06,2007-10-20,404,41.1705,3,49.9439,15.6075,624.2985,3,0,3,1686,689.84,False,True,2007-10-15 00:00:00,20071006
818,1826,3,117,2007-10-06,2007-10-20,405,39.0705,3,49.9439,15.6075,624.2985,3,0,3,1686,689.84,False,True,2007-10-15 00:00:00,20071006
818,1827,4,130,2007-10-06,2007-10-20,406,43.344,3,49.9439,15.6075,624.2985,3,0,3,1686,689.84,False,True,2007-10-15 00:00:00,20071006
818,1828,5,117,2007-10-06,2007-10-20,407,39.0705,3,49.9439,15.6075,624.2985,3,0,3,1686,689.84,False,True,2007-10-15 00:00:00,20071006
819,1829,1,19179,2007-10-06,2007-10-20,931,34.8705,550,6897.66,2155.5188,86220.75,550,0,550,1684,95273.92,True,True,2007-10-15 00:00:00,20071006
819,1830,2,21870,2007-10-06,2007-10-20,932,39.7635,550,6897.66,2155.5188,86220.75,550,0,550,1684,95273.92,True,True,2007-10-15 00:00:00,20071006
819,1831,3,24191,2007-10-06,2007-10-20,933,43.9845,550,6897.66,2155.5188,86220.75,550,0,550,1684,95273.92,True,True,2007-10-15 00:00:00,20071006
819,1832,4,20981,2007-10-06,2007-10-20,934,38.1465,550,6897.66,2155.5188,86220.75,550,0,550,1684,95273.92,True,True,2007-10-15 00:00:00,20071006
820,1833,1,143,2007-10-06,2007-10-20,422,47.6805,3,34.3476,10.7336,429.345,3,0,3,1534,474.42,True,True,2007-10-15 00:00:00,20071006
820,1834,2,137,2007-10-06,2007-10-20,423,45.5805,3,34.3476,10.7336,429.345,3,0,3,1534,474.42,True,True,2007-10-15 00:00:00,20071006
820,1835,3,150,2007-10-06,2007-10-20,424,49.854,3,34.3476,10.7336,429.345,3,0,3,1534,474.42,True,True,2007-10-15 00:00:00,20071006
821,1836,1,143,2007-10-07,2007-10-21,341,47.5755,3,45.1861,14.1207,564.8265,3,0,3,1614,624.13,False,False,2007-10-16 00:00:00,20071007
821,1837,2,136,2007-10-07,2007-10-21,342,45.4755,3,45.1861,14.1207,564.8265,3,0,3,1614,624.13,False,False,2007-10-16 00:00:00,20071007
821,1838,3,149,2007-10-07,2007-10-21,343,49.749,3,45.1861,14.1207,564.8265,3,0,3,1614,624.13,False,False,2007-10-16 00:00:00,20071007
821,1839,4,136,2007-10-07,2007-10-21,344,45.4755,3,45.1861,14.1207,564.8265,3,0,3,1614,624.13,False,False,2007-10-16 00:00:00,20071007
822,1840,1,18890,2007-10-07,2007-10-21,931,34.3455,550,3237.696,1011.78,40471.2,550,82,468,1588,44720.67,True,True,2007-10-16 00:00:00,20071007
822,1841,2,21581,2007-10-07,2007-10-21,932,39.2385,550,3237.696,1011.78,40471.2,550,0,550,1588,44720.67,True,True,2007-10-16 00:00:00,20071007
823,1842,1,142,2007-10-07,2007-10-21,341,47.4705,3,34.1964,10.6864,427.455,3,0,3,1622,472.33,True,True,2007-10-16 00:00:00,20071007
823,1843,2,136,2007-10-07,2007-10-21,342,45.3705,3,34.1964,10.6864,427.455,3,0,3,1622,472.33,True,True,2007-10-16 00:00:00,20071007
823,1844,3,149,2007-10-07,2007-10-21,343,49.644,3,34.1964,10.6864,427.455,3,0,3,1622,472.33,True,True,2007-10-16 00:00:00,20071007
824,1845,1,18024,2007-10-07,2007-10-21,928,32.7705,550,3073.686,960.5269,38421.075,550,0,550,1632,42455.28,True,True,2007-10-16 00:00:00,20071007
824,1846,2,20397,2007-10-07,2007-10-21,929,37.086,550,3073.686,960.5269,38421.075,550,0,550,1632,42455.28,True,True,2007-10-16 00:00:00,20071007
825,1847,1,5948,2007-10-07,2007-10-21,332,10.815,550,475.86,148.7063,5948.25,550,0,550,1608,6572.81,True,True,2007-10-16 00:00:00,20071007
826,1848,1,45559,2007-10-07,2007-10-21,948,82.8345,550,7289.436,2277.9488,91117.95,468,0,468,1576,100685.33,True,True,2007-10-16 00:00:00,20071007
826,1849,2,45559,2007-10-07,2007-10-21,907,82.8345,550,7289.436,2277.9488,91117.95,550,0,550,1576,100685.33,True,True,2007-10-16 00:00:00,20071007
827,1850,1,262,2007-10-07,2007-10-21,325,0.21,1250,42,13.125,525,1250,0,1250,1590,580.12,True,True,2007-10-16 00:00:00,20071007
827,1851,2,262,2007-10-07,2007-10-21,326,0.21,1250,42,13.125,525,1250,0,1250,1590,580.12,True,True,2007-10-16 00:00:00,20071007
828,1852,1,149,2007-10-07,2007-10-21,320,49.644,3,160.2947,50.0921,2003.6835,3,0,3,1514,2214.07,True,True,2007-10-16 00:00:00,20071007
828,1853,2,133,2007-10-07,2007-10-21,321,44.3205,3,160.2947,50.0921,2003.6835,3,0,3,1514,2214.07,True,True,2007-10-16 00:00:00,20071007
828,1854,3,1722,2007-10-07,2007-10-21,322,28.6965,60,160.2947,50.0921,2003.6835,60,0,60,1514,2214.07,True,True,2007-10-16 00:00:00,20071007
829,1855,1,23383,2007-10-07,2007-10-21,930,42.5145,550,2116.422,661.3819,26455.275,550,0,550,1498,29233.07,True,True,2007-10-16 00:00:00,20071007
829,1856,2,3072,2007-10-07,2007-10-21,921,5.586,550,2116.422,661.3819,26455.275,550,0,550,1498,29233.07,True,True,2007-10-16 00:00:00,20071007
830,1857,1,944,2007-10-07,2007-10-21,952,15.7395,60,75.5496,23.6093,944.37,60,0,60,1674,1043.52,True,True,2007-10-16 00:00:00,20071007
831,1858,1,23903,2007-10-07,2007-10-21,933,43.4595,550,4127.046,1289.7019,51588.075,550,0,550,1652,57004.82,True,True,2007-10-16 00:00:00,20071007
831,1859,2,20692,2007-10-07,2007-10-21,934,37.6215,550,4127.046,1289.7019,51588.075,550,0,550,1652,57004.82,True,True,2007-10-16 00:00:00,20071007
831,1860,3,3592,2007-10-07,2007-10-21,922,6.531,550,4127.046,1289.7019,51588.075,550,27,523,1652,57004.82,True,True,2007-10-16 00:00:00,20071007
831,1861,4,3401,2007-10-07,2007-10-21,923,6.1845,550,4127.046,1289.7019,51588.075,550,0,550,1652,57004.82,True,True,2007-10-16 00:00:00,20071007
832,1862,1,16268,2007-10-07,2007-10-21,317,29.5785,550,2889.81,903.0656,36122.625,550,82,468,1578,39915.5,False,True,2007-10-16 00:00:00,20071007
832,1863,2,19854,2007-10-07,2007-10-21,318,36.099,550,2889.81,903.0656,36122.625,550,0,550,1578,39915.5,False,True,2007-10-16 00:00:00,20071007
833,1864,1,17735,2007-10-07,2007-10-21,928,32.2455,550,3027.486,946.0894,37843.575,550,0,550,1538,41817.15,True,True,2007-10-16 00:00:00,20071007
833,1865,2,20109,2007-10-07,2007-10-21,929,36.561,550,3027.486,946.0894,37843.575,550,0,550,1538,41817.15,True,True,2007-10-16 00:00:00,20071007
834,1866,1,25531,2007-10-07,2007-10-21,319,46.4205,550,2042.502,638.2819,25531.275,550,0,550,1556,28212.05,True,True,2007-10-16 00:00:00,20071007
835,1867,1,143,2007-10-07,2007-10-21,359,47.523,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1868,2,136,2007-10-07,2007-10-21,360,45.423,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1869,3,149,2007-10-07,2007-10-21,361,49.6965,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1870,4,136,2007-10-07,2007-10-21,362,45.423,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1871,5,130,2007-10-07,2007-10-21,363,43.323,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1872,6,143,2007-10-07,2007-10-21,364,47.5965,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1873,7,130,2007-10-07,2007-10-21,365,43.323,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1874,8,124,2007-10-07,2007-10-21,366,41.223,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1875,9,136,2007-10-07,2007-10-21,367,45.4965,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1876,10,124,2007-10-07,2007-10-21,368,41.223,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1877,11,117,2007-10-07,2007-10-21,369,39.123,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1878,12,130,2007-10-07,2007-10-21,370,43.3965,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1879,13,117,2007-10-07,2007-10-21,371,39.123,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1880,14,111,2007-10-07,2007-10-21,372,37.023,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1881,15,124,2007-10-07,2007-10-21,373,41.2965,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
835,1882,16,111,2007-10-07,2007-10-21,374,37.023,3,164.9365,51.5427,2061.7065,3,0,3,1554,2278.18,False,True,2007-10-16 00:00:00,20071007
836,1883,1,126,2007-10-07,2007-10-21,2,41.916,3,10.0598,3.1437,125.748,3,0,3,1688,138.95,True,True,2007-10-16 00:00:00,20071007
837,1884,1,17319,2007-10-08,2007-10-22,935,31.4895,550,3510.276,1096.9613,43878.45,550,0,550,1506,48485.68,True,True,2007-10-17 00:00:00,20071008
837,1885,2,26559,2007-10-08,2007-10-22,936,48.2895,550,3510.276,1096.9613,43878.45,550,0,550,1506,48485.68,True,True,2007-10-17 00:00:00,20071008
838,1886,1,7132,2007-10-08,2007-10-22,524,12.9675,550,570.57,178.3031,7132.125,550,0,550,1626,7880.99,True,True,2007-10-17 00:00:00,20071008
839,1887,1,11602,2007-10-08,2007-10-22,911,21.0945,550,2267.496,708.5925,28343.7,550,0,550,1542,31319.78,True,True,2007-10-17 00:00:00,20071008
