CustomerSurrogateKey,CustomerID,PersonID,ResellerID,TerritoryID,rowguid,ModifiedDate
4880,15178,9206,,9,{CD3254E2-ACE9-498B-AFCC-4864A000F94F},2008-10-13 11:15:07.263000000
4881,15179,10360,,9,{A43BD440-F0ED-4939-A674-94CC64A21177},2008-10-13 11:15:07.263000000
4882,15180,15291,,9,{C142C9A9-AAB5-47AF-BB59-170FA840502C},2008-10-13 11:15:07.263000000
4883,15181,4953,,9,{C20E3CCF-58DA-41D8-847E-ECBF6583411A},2008-10-13 11:15:07.263000000
4884,15182,9745,,9,{5E480DE0-1CDA-4746-A6A8-AB63E9543205},2008-10-13 11:15:07.263000000
4885,15183,8435,,9,{BDDAC5DC-B8FF-4CCF-9D87-961F22D805F3},2008-10-13 11:15:07.263000000
4886,15184,14513,,9,{7B43579D-191E-4B9F-810A-888384FDACD5},2008-10-13 11:15:07.263000000
4887,15185,15598,,9,{DCFDE5EA-8881-4EAB-B848-9F900FCFE35F},2008-10-13 11:15:07.263000000
4888,15186,17447,,9,{E0A727FB-4F25-4C12-A9E3-B15225B89C8D},2008-10-13 11:15:07.263000000
4889,15187,17923,,6,{310ABE74-2074-4CD6-A0CE-214D29D3C070},2008-10-13 11:15:07.263000000
4890,15188,14061,,1,{DBC60F71-F801-4C87-B8D4-5EC1DDF33B26},2008-10-13 11:15:07.263000000
4891,15189,12735,,1,{A98A8530-7A0F-4589-BB0A-EE5600AE1EEF},2008-10-13 11:15:07.263000000
4892,15190,2941,,4,{92D9DC5E-5973-4090-93BA-C273B44764C0},2008-10-13 11:15:07.263000000
4893,15191,5067,,4,{36CDE8FC-DA24-4F6B-AAA0-4A139318E697},2008-10-13 11:15:07.263000000
4894,15192,8628,,9,{13217000-625E-4260-B8BF-4F5676EF0CCA},2008-10-13 11:15:07.263000000
4895,15193,16983,,4,{118D86FF-3A2D-490D-AE81-3EF5F3B17EC5},2008-10-13 11:15:07.263000000
4896,15194,19298,,4,{2E5C7630-9943-4195-93F6-16951CE11A84},2008-10-13 11:15:07.263000000
4897,15195,13131,,4,{AA0CDA00-29DA-4633-95F7-D26082839A0C},2008-10-13 11:15:07.263000000
4898,15196,15415,,4,{92F90C3F-9658-4418-9AD0-22464F51876D},2008-10-13 11:15:07.263000000
4899,15197,5375,,6,{20CB96D0-0CCD-47EC-8152-10DB1CF97BDF},2008-10-13 11:15:07.263000000
4900,15198,19014,,4,{E7A3B34A-04BA-4060-B119-4400E724CF8D},2008-10-13 11:15:07.263000000
4901,15199,10985,,4,{3CD4CB6D-43A9-4418-8496-7D4DE2EDD041},2008-10-13 11:15:07.263000000
4902,15200,4535,,4,{6F4E0A12-F656-4457-AA60-153C06B6FDDD},2008-10-13 11:15:07.263000000
4903,15201,7284,,6,{D40BF988-C8C2-4B60-844A-022724080D10},2008-10-13 11:15:07.263000000
4904,15202,13613,,4,{7F36758A-2332-441C-B537-CCABFE58237C},2008-10-13 11:15:07.263000000
4905,15203,18145,,4,{2D0BFFE2-0A67-453D-A03A-ECF4EC0512E2},2008-10-13 11:15:07.263000000
4906,15204,9764,,9,{D597F382-A9BF-4B95-82C2-5E4A36F8AF85},2008-10-13 11:15:07.263000000
4907,15205,3601,,9,{8E2ACDAD-5B8E-4083-9D22-3E29BF006C48},2008-10-13 11:15:07.263000000
4908,15206,9070,,9,{DBC2E4FE-8F19-45DC-980C-676885FED981},2008-10-13 11:15:07.263000000
4909,15207,2845,,9,{17BEAB08-F628-4411-B5E8-02EDA265617E},2008-10-13 11:15:07.263000000
4910,15208,12312,,9,{D5633923-7E53-4781-B601-DE25E8718508},2008-10-13 11:15:07.263000000
4911,15209,18339,,9,{11B88F71-91C9-4630-8233-D6B730A126C6},2008-10-13 11:15:07.263000000
4912,15210,4162,,9,{2BAD3305-34EB-45AF-93FB-55FCE9A4C8FE},2008-10-13 11:15:07.263000000
4913,15211,2612,,9,{DBEE2402-C6C4-4F27-9DBC-D1222488853A},2008-10-13 11:15:07.263000000
4914,15212,13820,,9,{D32FF001-97A7-43EC-AC12-B2A429582B70},2008-10-13 11:15:07.263000000
4915,15213,13351,,9,{03961BA5-E808-4252-83C0-973DF794450C},2008-10-13 11:15:07.263000000
4916,15214,3035,,9,{90EA2924-7E4C-4979-9750-BF9803DC86A8},2008-10-13 11:15:07.263000000
4917,15215,6611,,9,{A0B93055-6616-42BB-AE77-32B9724C141E},2008-10-13 11:15:07.263000000
4918,15216,13855,,9,{05C6D1AA-821F-4095-B2CF-2D0C4EF1A83D},2008-10-13 11:15:07.263000000
4919,15217,6537,,9,{E91E39CA-99D4-4F3E-BFF9-48C5CB9D5E6A},2008-10-13 11:15:07.263000000
4920,15218,13398,,9,{3760EABF-B479-43FF-AAF0-8B768C2DF756},2008-10-13 11:15:07.263000000
4921,15219,12575,,9,{C6055894-9970-4B9E-A24D-E6396B13AA95},2008-10-13 11:15:07.263000000
4922,15220,6556,,9,{E2D70770-BF8A-493A-8B7A-04CAFD3A95FD},2008-10-13 11:15:07.263000000
4923,15221,15800,,9,{6EF3D1A6-DC9A-4168-A4CA-15BCD865AC39},2008-10-13 11:15:07.263000000
4924,15222,19725,,9,{EB50D888-55AC-44B1-AF3A-501A210C8F2B},2008-10-13 11:15:07.263000000
4925,15223,9665,,9,{540F6DAB-1D32-423E-B585-EEFD5AB996F2},2008-10-13 11:15:07.263000000
4926,15224,11706,,9,{6D68AA37-C915-43EF-AEFF-0F13E8C17201},2008-10-13 11:15:07.263000000
4927,15225,3656,,9,{53F30D8E-9204-4C65-8810-BC18ECB99EC6},2008-10-13 11:15:07.263000000
4928,15226,14101,,9,{EC1A7A3C-6900-4ADA-9BDC-92CF5218D05C},2008-10-13 11:15:07.263000000
4929,15227,2854,,9,{E220FB10-FE81-4089-9D12-02E0D234E425},2008-10-13 11:15:07.263000000
4930,15228,8025,,9,{C55BA5C0-D2BC-4FB9-9CBD-A5E61ED0A345},2008-10-13 11:15:07.263000000
4931,15229,9188,,9,{45AA4C34-361B-41DD-AE7A-F823680A0E2A},2008-10-13 11:15:07.263000000
4932,15230,15299,,9,{56DA9D13-7F8F-489F-ABBE-4AF09182127B},2008-10-13 11:15:07.263000000
4933,15231,7098,,9,{0D4B4255-D33D-4B56-A108-D48CD445345F},2008-10-13 11:15:07.263000000
4934,15232,12707,,9,{C01463DF-E285-4857-874A-E4854A8312B7},2008-10-13 11:15:07.263000000
4935,15233,7453,,9,{4CA404D3-B28B-4850-9BAF-D6E278B88986},2008-10-13 11:15:07.263000000
4936,15234,18561,,9,{DF477D4E-3548-4990-B921-03CBC8DF9681},2008-10-13 11:15:07.263000000
4937,15235,10512,,9,{E099FF84-B193-4D57-81B8-CA7A87B175FD},2008-10-13 11:15:07.263000000
4938,15236,19761,,9,{1F68B77A-E753-4265-BC01-D9EF5A315E8F},2008-10-13 11:15:07.263000000
4939,15237,4314,,9,{21E5BDC4-99BA-44A7-930E-19F9A66CA80F},2008-10-13 11:15:07.263000000
4940,15238,14482,,9,{46964A24-D904-41BC-8912-33659C4D5448},2008-10-13 11:15:07.263000000
4941,15239,7848,,9,{D57341F6-3721-4E4C-93AD-6FD63D50102C},2008-10-13 11:15:07.263000000
4942,15240,13770,,9,{B709F50B-39CF-4CC6-8640-030AC2A1C8C8},2008-10-13 11:15:07.263000000
4943,15241,8289,,9,{942C8649-FBFA-466F-A7FF-03BF4C80297B},2008-10-13 11:15:07.263000000
4944,15242,6875,,9,{52E324C6-80BE-46DC-BD8C-55B3B1F40F12},2008-10-13 11:15:07.263000000
4945,15243,11645,,1,{8EEE53A0-ED7E-4378-A2AC-C6670FEE7E88},2008-10-13 11:15:07.263000000
4946,15244,12022,,6,{412AB51D-3532-4BF7-8C8B-874B3C63482B},2008-10-13 11:15:07.263000000
4947,15245,13731,,4,{567B5043-B4E3-4279-AD5E-49A5C94E734B},2008-10-13 11:15:07.263000000
4948,15246,20592,,4,{BDC57984-53B1-419D-AE44-3C23543C4082},2008-10-13 11:15:07.263000000
4949,15247,9453,,1,{0C4D7702-D64F-4294-A9DB-EE2C142AED96},2008-10-13 11:15:07.263000000
4950,15248,5101,,1,{333300B5-DEEF-48F8-921B-BD8D5D8F10BB},2008-10-13 11:15:07.263000000
4951,15249,12046,,4,{A6A26C83-280B-491B-92D2-0C458F19B78B},2008-10-13 11:15:07.263000000
4952,15250,16742,,4,{096BAC44-818C-4030-ABC5-A3AD27C133C8},2008-10-13 11:15:07.263000000
4953,15251,17467,,6,{01294A05-A246-4BAD-9A56-4B049C3E13A3},2008-10-13 11:15:07.263000000
4954,15252,8782,,1,{3E64C8AF-B8A6-4298-A42C-D181EB3849AF},2008-10-13 11:15:07.263000000
4955,15253,3733,,9,{376F900A-06B4-48E4-B081-D16E1A85CFAB},2008-10-13 11:15:07.263000000
4956,15254,7519,,5,{6229E69B-77D7-4259-B2BA-9B9B2D593E0D},2008-10-13 11:15:07.263000000
4957,15255,15790,,4,{D5CF4E80-72AA-45E7-8539-41E1140DFD84},2008-10-13 11:15:07.263000000
4958,15256,14584,,4,{1AD51703-75A4-4F03-80E8-15DF80CBC382},2008-10-13 11:15:07.263000000
4959,15257,18834,,1,{196BBF39-4FED-46F8-8363-66B23A687EF2},2008-10-13 11:15:07.263000000
4960,15258,20238,,1,{842F9E81-C679-46B3-B9DE-F6FA5FFE1038},2008-10-13 11:15:07.263000000
4961,15259,7863,,4,{1ED0ABC4-41F8-4C42-8928-0F2263EFA941},2008-10-13 11:15:07.263000000
4962,15260,18576,,4,{1108BF7F-7DE5-4D2F-A15A-CEC662377696},2008-10-13 11:15:07.263000000
4963,15261,10011,,9,{78676503-1BF4-48C3-9591-82D56F70176D},2008-10-13 11:15:07.263000000
4964,15262,9856,,9,{1C6F3125-1684-40FD-82D0-0FE6DABF63EA},2008-10-13 11:15:07.263000000
4965,15263,7777,,9,{44155F4B-E4F0-4CEB-B375-9E21CCA58532},2008-10-13 11:15:07.263000000
4966,15264,20434,,9,{CCBD8F84-CFCC-4107-8D6E-0D8B9B07B7DA},2008-10-13 11:15:07.263000000
4967,15265,16097,,9,{C1B517F9-5D3A-41AC-8E9D-F3B0C0936C0E},2008-10-13 11:15:07.263000000
4968,15266,13779,,9,{22FD92B6-8E5E-4024-AF35-3C3D8378EA31},2008-10-13 11:15:07.263000000
4969,15267,15137,,9,{EDD9B2B7-D386-4FB6-A18C-8BD687306F15},2008-10-13 11:15:07.263000000
4970,15268,2529,,9,{96D7501F-F15C-4F9A-B970-D91F97010F01},2008-10-13 11:15:07.263000000
4971,15269,10480,,1,{2B3A5909-B73B-4B61-8029-86F67F64E639},2008-10-13 11:15:07.263000000
4972,15270,8517,,1,{335FCF6F-99A2-4DFB-8396-9D3D388A2869},2008-10-13 11:15:07.263000000
4973,15271,6026,,1,{069939D4-C154-41C5-9187-92E8D8B4D5B1},2008-10-13 11:15:07.263000000
4974,15272,5757,,1,{781DB145-8848-4444-AFF2-F25C19128DB7},2008-10-13 11:15:07.263000000
4975,15273,6919,,4,{42772EB5-491F-450A-824D-EC0FF52AACDF},2008-10-13 11:15:07.263000000
4976,15274,18089,,4,{BF005D11-ED84-4589-96DC-D989F8A2F745},2008-10-13 11:15:07.263000000
4977,15275,15779,,4,{DB24B9B6-73BC-4500-A4B2-D91A29AFDD72},2008-10-13 11:15:07.263000000
4978,15276,11705,,4,{89D36F97-0C2A-47EE-9BEF-E4FF8E113406},2008-10-13 11:15:07.263000000
4979,15277,3214,,4,{1445FC02-EB9A-4A6B-8F7C-013C29A0BBC0},2008-10-13 11:15:07.263000000
4980,15278,6921,,4,{68066B57-F833-466C-867F-47F4EDA46464},2008-10-13 11:15:07.263000000
4981,15279,17251,,4,{CD0B9799-C64D-4E21-8F4D-A3C850C89906},2008-10-13 11:15:07.263000000
4982,15280,7330,,4,{FF6573DC-F832-4BFA-913D-D809A284754D},2008-10-13 11:15:07.263000000
4983,15281,17907,,4,{53951184-F656-44F9-A2F6-AB3173C57AAA},2008-10-13 11:15:07.263000000
4984,15282,11918,,4,{5AF1D2EC-9CC3-4EAA-B53C-41890AE1E4CA},2008-10-13 11:15:07.263000000
4985,15283,5448,,6,{625B8495-6D62-4B58-A8EC-AC728587F82D},2008-10-13 11:15:07.263000000
4986,15284,10275,,4,{276EB237-B07E-4A62-A886-7B2021443BB4},2008-10-13 11:15:07.263000000
4987,15285,11785,,4,{10945614-46A4-4319-812C-4B8F75D1CF9B},2008-10-13 11:15:07.263000000
4988,15286,16330,,1,{79A9A501-C003-4A2B-91F8-40D00B43C318},2008-10-13 11:15:07.263000000
4989,15287,10334,,1,{D57AAC3B-7F27-4B95-877B-7DAE3B34794E},2008-10-13 11:15:07.263000000
4990,15288,6452,,4,{C1D14332-1D0C-4707-9A3A-731295F6D2DF},2008-10-13 11:15:07.263000000
4991,15289,8232,,4,{E757832F-B4D5-41E0-B995-D0EFD23E5F55},2008-10-13 11:15:07.263000000
4992,15290,4253,,1,{9BFC9E11-02CB-4D12-9177-4EE846C82EEE},2008-10-13 11:15:07.263000000
4993,15291,20427,,6,{1E28AA99-09BB-468E-AB0E-4AB741CBB96B},2008-10-13 11:15:07.263000000
4994,15292,19091,,1,{40D9CB19-30ED-4060-BB34-8CF96E69ECA8},2008-10-13 11:15:07.263000000
4995,15293,14057,,1,{0CB396DE-91C6-4B70-9E75-0DF57F7E787E},2008-10-13 11:15:07.263000000
4996,15294,18747,,1,{BEEC63CC-7C45-4B85-BCE0-166F0B80E3FF},2008-10-13 11:15:07.263000000
4997,15295,13095,,4,{C03A9A0A-50B4-4376-B4C3-6207DA4BCE8C},2008-10-13 11:15:07.263000000
4998,15296,20262,,4,{6D2E367B-52C9-4832-B374-236C97942DD5},2008-10-13 11:15:07.263000000
4999,15297,19989,,1,{1926E2A6-6CF7-48E8-B5B9-FCB2C43613F6},2008-10-13 11:15:07.263000000
5000,15298,10990,,1,{BCAB1E4A-CC40-4CC6-877A-3488775659E3},2008-10-13 11:15:07.263000000
5001,15299,4887,,1,{D8142673-AF7E-491C-8F9E-19D54C590FE1},2008-10-13 11:15:07.263000000
5002,15300,13976,,1,{D6018799-1A92-4B40-8B08-078E27353958},2008-10-13 11:15:07.263000000
5003,15301,20724,,4,{01BCE31C-F474-47E5-A326-59C7A85A12DA},2008-10-13 11:15:07.263000000
5004,15302,11722,,4,{6ACDC266-B2E5-498D-AD88-36AA946DB873},2008-10-13 11:15:07.263000000
5005,15303,3427,,4,{D8015B61-EC8F-450C-AAFB-97EEE5775D79},2008-10-13 11:15:07.263000000
5006,15304,7278,,6,{88C57497-A310-4161-8BF6-18F0E38D8961},2008-10-13 11:15:07.263000000
5007,15305,6382,,4,{CD504B6E-3F2C-401F-8763-747D5F685D78},2008-10-13 11:15:07.263000000
5008,15306,19378,,1,{1B9B0C3A-908E-46E6-B767-AD5B9036560B},2008-10-13 11:15:07.263000000
5009,15307,11102,,4,{56E5F6D8-463E-4737-A78C-0ED7C35020E9},2008-10-13 11:15:07.263000000
5010,15308,11398,,4,{DBDCF7AA-08D9-4B8C-B12A-3EB8326BB929},2008-10-13 11:15:07.263000000
5011,15309,18311,,4,{B5BA3A6C-052A-4D32-BA8E-0BEF674A6E4A},2008-10-13 11:15:07.263000000
5012,15310,2989,,6,{657B9CD4-FB01-4FE2-BE9B-1D366DE15D70},2008-10-13 11:15:07.263000000
5013,15311,18391,,1,{988B398D-BD9E-4257-A206-537987B86A2F},2008-10-13 11:15:07.263000000
5014,15312,7631,,4,{526951A8-D3BC-41B6-A1EB-EABC1198321C},2008-10-13 11:15:07.263000000
5015,15313,15327,,1,{E4656908-7686-4917-870A-E09E2FDFAE29},2008-10-13 11:15:07.263000000
5016,15314,14367,,4,{6970CCFE-273A-4962-98BC-D1A1BAF05BDF},2008-10-13 11:15:07.263000000
5017,15315,2950,,1,{E30C3A7E-D143-47A6-A92F-7BDC9EA0C809},2008-10-13 11:15:07.263000000
5018,15316,12012,,4,{CD5562AF-7DA1-4609-956A-CAEE0C8A9F5F},2008-10-13 11:15:07.263000000
5019,15317,19758,,4,{DB597D9A-25FD-4EC2-9E28-6660AA73249C},2008-10-13 11:15:07.263000000
5020,15318,19626,,1,{7BCD56B5-E59D-48FB-B433-7A53EEF1411C},2008-10-13 11:15:07.263000000
5021,15319,9528,,4,{FF8F25AE-D330-4187-A471-47681517CD72},2008-10-13 11:15:07.263000000
5022,15320,14153,,1,{4E792979-C223-43DE-BA56-DD3BE5825555},2008-10-13 11:15:07.263000000
5023,15321,4210,,4,{FA540B96-DEC1-4381-AA25-F937CE8936FA},2008-10-13 11:15:07.263000000
5024,15322,16809,,1,{A5D14B93-CE3C-48A8-ADF4-BEA79B9D1C2A},2008-10-13 11:15:07.263000000
5025,15323,5013,,6,{F4B01BFB-9F80-4107-8AF1-5D3EC5A1900C},2008-10-13 11:15:07.263000000
5026,15324,15022,,2,{5B2AE298-8063-463E-B20E-A760B5475A8C},2008-10-13 11:15:07.263000000
5027,15325,5915,,1,{9DD9CAA6-5215-4226-BEEF-908AD4DAB7E5},2008-10-13 11:15:07.263000000
5028,15326,18229,,4,{C9D8ACE4-A819-435C-90D8-CE39D9DEAF88},2008-10-13 11:15:07.263000000
5029,15327,14928,,4,{A7D8E86C-00A1-40C3-8629-331066850802},2008-10-13 11:15:07.263000000
5030,15328,3855,,4,{A18F9A2D-4F9E-400C-9352-D2491BD30EF4},2008-10-13 11:15:07.263000000
5031,15329,19209,,4,{0150B685-E0A4-4A93-A411-8B857BFE0B42},2008-10-13 11:15:07.263000000
5032,15330,8457,,1,{F1239149-C335-4F45-B560-308DD9EEE0EF},2008-10-13 11:15:07.263000000
5033,15331,18691,,1,{8E7EB8A7-89A9-4267-BDCD-D2B7F4788BD2},2008-10-13 11:15:07.263000000
5034,15332,5422,,1,{057E9508-EBE5-4BD7-B341-8806872949AA},2008-10-13 11:15:07.263000000
5035,15333,10095,,4,{C826D364-EFCC-4DB9-B04B-9424453F56FC},2008-10-13 11:15:07.263000000
5036,15334,10748,,6,{84453811-CF64-4A44-A747-322BF2FE0A90},2008-10-13 11:15:07.263000000
5037,15335,13000,,1,{C9E0E7D8-5FBD-4BA5-85B1-B4126908A381},2008-10-13 11:15:07.263000000
5038,15336,3881,,4,{30171CFC-0A3F-41CF-BCF8-87999CF5BDE2},2008-10-13 11:15:07.263000000
5039,15337,19777,,4,{22514CC4-64E3-4BA2-B721-A0FCF80A4445},2008-10-13 11:15:07.263000000
5040,15338,10111,,4,{34EC0063-EE74-4D94-84E8-5508F27E81CD},2008-10-13 11:15:07.263000000
5041,15339,6123,,4,{73489282-0D0E-4842-A60E-8AEC04471172},2008-10-13 11:15:07.263000000
5042,15340,7175,,6,{F4B04FE6-22EC-4204-BD96-F98A4F43F881},2008-10-13 11:15:07.263000000
5043,15341,12407,,4,{B8E9405C-7FAC-424C-9645-F2FEE4CE884A},2008-10-13 11:15:07.263000000
5044,15342,7788,,4,{EF33BE7B-6899-4F52-9CD3-065F8A3785DA},2008-10-13 11:15:07.263000000
5045,15343,13237,,4,{48B6404B-8E78-42F2-9A97-99FA1E6B75DA},2008-10-13 11:15:07.263000000
5046,15344,5113,,4,{73283E18-D823-4326-966C-76D7AB8CBA4D},2008-10-13 11:15:07.263000000
5047,15345,12574,,4,{685E8BC7-5DBE-488B-83A4-F1B48D4215C1},2008-10-13 11:15:07.263000000
5048,15346,4872,,4,{44940FB7-34B2-4DD6-8830-5FA1E68E40C2},2008-10-13 11:15:07.263000000
5049,15347,9793,,4,{F93B0F2D-694A-4262-922A-80A769C63959},2008-10-13 11:15:07.263000000
5050,15348,16392,,1,{4188322F-2583-4862-9CE1-0006E69A6002},2008-10-13 11:15:07.263000000
5051,15349,10396,,4,{2EA1CA3F-198D-4B11-AEE5-59D0B5E6F240},2008-10-13 11:15:07.263000000
5052,15350,18584,,1,{A4AC5AD6-EDB0-427B-BCCC-F3E9940F3F54},2008-10-13 11:15:07.263000000
5053,15351,6524,,1,{26A82F35-0DC6-4EA7-8548-77B8EB1D8BD4},2008-10-13 11:15:07.263000000
5054,15352,19482,,8,{5F060400-23F0-4BC7-B7B4-0CDF5BD5969A},2008-10-13 11:15:07.263000000
5055,15353,8387,,10,{9796B369-659D-46A4-85AB-1FA9A88E4FC0},2008-10-13 11:15:07.263000000
5056,15354,20460,,10,{19CF28F4-3872-4FFB-A247-F44226A5AC9E},2008-10-13 11:15:07.263000000
5057,15355,18532,,7,{33B5FFF1-3D03-4D88-ACEA-C6035B1345CC},2008-10-13 11:15:07.263000000
5058,15356,12224,,8,{8C09C78D-146E-4D30-915F-D6D54F7FEF00},2008-10-13 11:15:07.263000000
5059,15357,19066,,8,{9E5EDBDE-B6E3-4207-AE37-27BFD23FD823},2008-10-13 11:15:07.263000000
5060,15358,8041,,4,{5D24BE15-D8CC-4298-9A3B-61355ECCBC3B},2008-10-13 11:15:07.263000000
5061,15359,5924,,1,{21D5BFCD-9F8D-4F44-BC23-0FAA6486BA6C},2008-10-13 11:15:07.263000000
5062,15360,17954,,4,{2FEA8F24-F938-4E2C-A94C-58F503E9615E},2008-10-13 11:15:07.263000000
5063,15361,5709,,4,{1F2BF319-729C-49CA-91DA-4A033C2958A2},2008-10-13 11:15:07.263000000
5064,15362,10257,,6,{230F84D1-1EC9-41CF-8774-AAC599272957},2008-10-13 11:15:07.263000000
5065,15363,6641,,6,{1FC39296-99A4-4781-8B08-5B98CBD2044D},2008-10-13 11:15:07.263000000
5066,15364,12926,,1,{97178227-DB18-42E9-B64E-29140802257E},2008-10-13 11:15:07.263000000
5067,15365,19412,,4,{591CABCF-733E-4D8E-9F1E-73B1ED1D5238},2008-10-13 11:15:07.263000000
5068,15366,20189,,4,{2E628D2F-5C40-4203-AED1-E9E1DBC1107D},2008-10-13 11:15:07.263000000
5069,15367,11541,,1,{7812F347-E70D-4851-8F6D-3D9C8F959572},2008-10-13 11:15:07.263000000
5070,15368,18466,,4,{A25BF8D5-4774-47B0-A56D-6D6780CDD2A4},2008-10-13 11:15:07.263000000
5071,15369,15895,,1,{EAEE71B7-6D70-4531-B1F6-4065AB46E829},2008-10-13 11:15:07.263000000
5072,15370,3523,,1,{DD754735-D39E-4C90-BCCC-759755668B97},2008-10-13 11:15:07.263000000
5073,15371,6312,,1,{B8869800-5000-4BA4-9575-8697628EF5AA},2008-10-13 11:15:07.263000000
5074,15372,13575,,1,{8FB2CFBF-2CC9-43B6-A2C7-C287BE11E91C},2008-10-13 11:15:07.263000000
5075,15373,11121,,1,{55AC0E21-33C4-4827-8A24-CF7728551F9E},2008-10-13 11:15:07.263000000
5076,15374,4649,,4,{04597AAB-F6D6-48D5-A9A8-B1F2F7F432CC},2008-10-13 11:15:07.263000000
5077,15375,12025,,4,{903B9B40-522B-4F74-9EC3-74A4F7715C31},2008-10-13 11:15:07.263000000
5078,15376,19121,,6,{A00CF3E2-E9EE-4718-A7AC-DFBC7A568FE6},2008-10-13 11:15:07.263000000
5079,15377,11723,,6,{4F46F31F-8076-4FBB-921E-DD33DF9EF505},2008-10-13 11:15:07.263000000
5080,15378,14304,,6,{2577613E-749D-4100-A0C1-8F8ED1DE11A1},2008-10-13 11:15:07.263000000
5081,15379,3061,,4,{AB54B4FF-770F-4E14-90B2-2B80B71F6E12},2008-10-13 11:15:07.263000000
5082,15380,17681,,1,{99592E5D-4362-4DC3-828D-01F501FCFAAC},2008-10-13 11:15:07.263000000
5083,15381,8569,,1,{6461582E-52DC-49A7-A24A-46E659F31D8D},2008-10-13 11:15:07.263000000
5084,15382,8753,,4,{922C57EC-97E1-42D1-8B1B-44CEC901697A},2008-10-13 11:15:07.263000000
5085,15383,14608,,4,{E8954056-74EB-40F8-BD2F-4ED3666774BA},2008-10-13 11:15:07.263000000
5086,15384,4413,,1,{031BBBC9-3361-4E8F-A7FB-287AFC9DD561},2008-10-13 11:15:07.263000000
5087,15385,20005,,1,{67D709FE-993B-4866-8E08-7537161F3A29},2008-10-13 11:15:07.263000000
5088,15386,18995,,1,{E8B40565-3358-4FA1-8917-B3D3B08C81CC},2008-10-13 11:15:07.263000000
5089,15387,4099,,4,{29A46729-F8C6-4827-A9E2-7EC52F106346},2008-10-13 11:15:07.263000000
5090,15388,11791,,4,{10325D4A-F758-4546-BCB2-8125F6198DF4},2008-10-13 11:15:07.263000000
5091,15389,10505,,4,{4146FDBB-57D7-4D51-BCD4-066C1708D68A},2008-10-13 11:15:07.263000000
5092,15390,16005,,1,{668D88D0-63D2-411D-8074-B1C24BB5E798},2008-10-13 11:15:07.263000000
5093,15391,6867,,6,{C0A97290-53F7-4B3C-B178-293369C22A71},2008-10-13 11:15:07.263000000
5094,15392,10753,,4,{1CA283D2-9FEC-4623-AAB6-C1F02812E1A1},2008-10-13 11:15:07.263000000
5095,15393,9884,,4,{929FB814-3536-47F8-B748-77358BEC32A7},2008-10-13 11:15:07.263000000
5096,15394,11262,,4,{36A9C30B-A816-4764-A6E7-323BDAE85921},2008-10-13 11:15:07.263000000
5097,15395,18959,,6,{6574349C-9C0F-4997-AA30-E10E93557528},2008-10-13 11:15:07.263000000
5098,15396,11046,,1,{A41CC62F-A316-47D1-91C9-71DDD6E4995B},2008-10-13 11:15:07.263000000
5099,15397,5127,,4,{3552727E-006F-4921-AC6D-70E9F4AC8171},2008-10-13 11:15:07.263000000
5100,15398,5673,,4,{DBDBC6E0-A945-4E8E-B63A-E83C66B4EC58},2008-10-13 11:15:07.263000000
5101,15399,8778,,4,{CDF6F7A5-4C04-4AEA-855F-BD656372C40A},2008-10-13 11:15:07.263000000
5102,15400,15939,,4,{07E46B81-EC77-4CBF-AF40-F121035A5EEB},2008-10-13 11:15:07.263000000
5103,15401,19768,,4,{D73BC47B-8EA9-4B5F-9F79-56CE6F20E7F0},2008-10-13 11:15:07.263000000
5104,15402,15628,,6,{25E37F21-2667-4477-B283-ED8993B52DD6},2008-10-13 11:15:07.263000000
5105,15403,13498,,4,{A593E2F6-2659-49CF-AA16-50A95B48514C},2008-10-13 11:15:07.263000000
5106,15404,10782,,4,{52A46B06-0C46-4F8A-BEAF-6B6B9FA8121B},2008-10-13 11:15:07.263000000
5107,15405,13545,,4,{94F57975-4875-48C4-966B-D438A58E0B7E},2008-10-13 11:15:07.263000000
5108,15406,3051,,1,{7B154474-46FD-4BCC-9D13-6AEF91413742},2008-10-13 11:15:07.263000000
5109,15407,11072,,1,{F1136CB1-0C2C-4DFE-9252-24D797720A19},2008-10-13 11:15:07.263000000
5110,15408,11774,,4,{9EC0B4E9-C389-42D6-A5C7-59D22B3343CF},2008-10-13 11:15:07.263000000
5111,15409,14676,,1,{A666960F-6A5C-4D4B-AAE4-2D3F11773E09},2008-10-13 11:15:07.263000000
5112,15410,10824,,4,{7F1E364F-C59D-422C-8444-1862982EBF1C},2008-10-13 11:15:07.263000000
5113,15411,10260,,4,{E87F0608-FEB0-4CC0-9781-239D76310CB3},2008-10-13 11:15:07.263000000
5114,15412,6574,,4,{46866322-58F4-4745-9AAB-8129E6A004D2},2008-10-13 11:15:07.263000000
5115,15413,20038,,6,{2FB4FF41-9689-46C9-8ADA-DC7BC8153D2F},2008-10-13 11:15:07.263000000
5116,15414,14704,,4,{87CE8F4E-7361-4096-9711-5168F796976F},2008-10-13 11:15:07.263000000
5117,15415,19721,,1,{7AC028BD-4B25-43A5-A2BE-E5BD2FD473A7},2008-10-13 11:15:07.263000000
5118,15416,13631,,1,{1E5267B9-7CA4-45E7-9314-587EB94D1D4D},2008-10-13 11:15:07.263000000
5119,15417,4548,,4,{70B864AD-6084-4C47-9C1E-57395B14DB80},2008-10-13 11:15:07.263000000
5120,15418,14170,,6,{961A38CE-D904-4B6E-B59B-F662B179DA48},2008-10-13 11:15:07.263000000
