CustomerID	ProductKey	OrderQuantity	UnitPrice	TotalDue
29909	992	2	323.994	32604.06
29909	904	6	218.454	32604.06
29909	935	4	24.294	32604.06
29909	876	5	72	32604.06
29909	937	4	48.594	32604.06
29909	993	2	323.994	32604.06
29909	716	5	29.994	32604.06
29909	909	2	23.484	32604.06
29909	712	2	5.394	32604.06
29909	985	2	338.994	32604.06
29909	782	3	1376.994	32604.06
29909	867	16	38.4945	32604.06
29909	983	4	461.694	32604.06
29909	808	3	26.724	32604.06
29909	708	7	15.7455	32604.06
29909	865	5	38.1	32604.06
29909	780	3	1391.994	32604.06
29909	859	7	14.694	32604.06
29909	920	2	158.43	32604.06
29909	714	2	29.994	32604.06
29909	906	1	218.454	32604.06
29909	980	2	461.694	32604.06
29909	988	1	338.994	32604.06
29909	880	3	32.994	32604.06
29909	908	1	16.272	32604.06
29909	743	3	809.76	32604.06
29909	881	2	32.394	32604.06
29909	864	8	38.1	32604.06
29909	781	1	1391.994	32604.06
29909	981	3	461.694	32604.06
29827	977	3	323.994	80550.96
29827	822	8	356.898	80550.96
29827	799	6	672.294	80550.96
29827	940	4	48.594	80550.96
29827	813	6	72.162	80550.96
29827	738	4	202.332	80550.96
29827	975	5	1020.594	80550.96
29827	793	2	1466.01	80550.96
29827	875	14	5.2142	80550.96
29827	939	3	37.254	80550.96
29827	801	3	672.294	80550.96
29827	874	5	5.394	80550.96
29827	938	7	24.294	80550.96
29827	997	4	323.994	80550.96
29827	794	3	1466.01	80550.96
29827	974	7	1020.594	80550.96
29827	973	6	1020.594	80550.96
29827	998	2	323.994	80550.96
29827	797	2	672.294	80550.96
29827	798	5	672.294	80550.96
29827	722	6	202.332	80550.96
29827	976	3	1020.594	80550.96
29827	795	4	1466.01	80550.96
29827	792	6	1466.01	80550.96
29827	796	3	1466.01	80550.96
29827	800	2	672.294	80550.96
29827	836	3	356.898	80550.96
29827	835	3	356.898	80550.96
29827	999	2	323.994	80550.96
30116	953	2	728.91	57441.84
30116	978	5	334.0575	57441.84
30116	966	1	1430.442	57441.84
30116	970	2	728.91	57441.84
30116	951	6	242.994	57441.84
30116	949	1	105.294	57441.84
30116	948	8	63.9	57441.84
30116	955	4	953.628	57441.84
30116	945	4	54.894	57441.84
30116	958	1	334.0575	57441.84
30116	994	4	32.394	57441.84
30116	952	5	12.144	57441.84
30116	914	2	16.272	57441.84
30116	968	4	1430.442	57441.84
30116	971	3	728.91	57441.84
30116	894	2	72.876	57441.84
30116	967	2	1430.442	57441.84
30116	965	4	334.0575	57441.84
30116	885	3	602.346	57441.84
30116	963	4	334.0575	57441.84
30116	996	3	72.894	57441.84
30116	892	2	602.346	57441.84
30116	947	2	54.942	57441.84
30116	964	6	334.0575	57441.84
30116	979	2	334.0575	57441.84
30116	954	5	953.628	57441.84
30116	961	1	334.0575	57441.84
30116	956	1	953.628	57441.84
30116	959	3	334.0575	57441.84
30116	962	2	334.0575	57441.84
30116	889	2	602.346	57441.84
30116	972	4	728.91	57441.84
30116	941	2	48.594	57441.84
30116	957	2	953.628	57441.84
30116	960	2	334.0575	57441.84
30116	969	5	1430.442	57441.84
29604	936	1	37.254	211.36
29604	926	1	149.874	211.36
30075	924	1	149.874	27552.47
30075	716	1	29.994	27552.47
30075	981	2	461.694	27552.47
30075	984	2	338.994	27552.47
30075	908	2	16.272	27552.47
30075	905	2	218.454	27552.47
30075	918	2	158.43	27552.47
30075	711	4	15.7455	27552.47
30075	779	3	1391.994	27552.47
30075	982	4	461.694	27552.47
30075	748	3	818.7	27552.47
30075	876	8	72	27552.47
30075	712	4	5.394	27552.47
30075	780	1	1391.994	27552.47
30075	883	4	32.394	27552.47
30075	809	1	37.152	27552.47
30075	858	7	14.694	27552.47
30075	881	6	32.394	27552.47
30075	992	2	323.994	27552.47
30075	810	4	72.162	27552.47
30075	983	2	461.694	27552.47
30075	708	7	15.7455	27552.47
30075	868	1	41.994	27552.47
30075	707	7	15.7455	27552.47
30075	936	4	37.254	27552.47
30075	870	4	2.994	27552.47
30075	944	1	158.43	27552.47
30075	873	1	1.374	27552.47
30075	980	2	461.694	27552.47
30075	715	8	29.994	27552.47
30075	987	3	338.994	27552.47
30075	937	1	48.594	27552.47
30075	869	31	34.995	27552.47
30075	985	1	338.994	27552.47
30075	714	5	29.994	27552.47
30075	925	3	149.874	27552.47
30075	926	1	149.874	27552.47
30075	986	2	338.994	27552.47
30075	909	1	23.484	27552.47
30075	884	13	31.3142	27552.47
30075	859	4	14.694	27552.47
30075	867	9	41.994	27552.47
30075	865	1	38.1	27552.47
30075	880	4	32.994	27552.47
30075	860	2	14.694	27552.47
30075	920	4	158.43	27552.47
30075	910	2	31.584	27552.47
30075	991	2	323.994	27552.47
30075	808	3	26.724	27552.47
30075	864	10	38.1	27552.47
30075	877	4	4.77	27552.47
30075	906	3	218.454	27552.47
29693	890	1	602.346	76533.16
29693	979	2	334.0575	76533.16
29693	900	1	200.052	76533.16
29693	711	16	15.7455	76533.16
29693	707	20	15.7455	76533.16
29693	957	8	953.628	76533.16
29693	970	2	728.91	76533.16
29693	916	6	31.584	76533.16
29693	877	2	4.77	76533.16
29693	961	15	334.0575	76533.16
29693	858	5	14.694	76533.16
29693	859	14	14.2042	76533.16
29693	899	6	200.052	76533.16
29693	965	8	334.0575	76533.16
29693	955	2	953.628	76533.16
29693	712	19	4.9445	76533.16
29693	708	6	15.7455	76533.16
29693	714	6	29.994	76533.16
29693	885	2	602.346	76533.16
29693	876	11	69.6	76533.16
29693	963	9	334.0575	76533.16
29693	967	3	1430.442	76533.16
29693	880	6	32.994	76533.16
29693	883	7	32.394	76533.16
29693	959	1	334.0575	76533.16
29693	887	2	602.346	76533.16
29693	870	18	2.7445	76533.16
29693	715	9	29.994	76533.16
29693	954	2	953.628	76533.16
29693	895	5	200.052	76533.16
29693	886	4	200.052	76533.16
29693	947	8	54.942	76533.16
29693	881	6	32.394	76533.16
29693	941	1	48.594	76533.16
29693	888	3	602.346	76533.16
29693	716	7	29.994	76533.16
29693	864	36	31.75	76533.16
29693	969	4	1430.442	76533.16
29693	892	9	602.346	76533.16
29693	865	7	38.1	76533.16
29693	972	7	728.91	76533.16
29693	860	6	14.694	76533.16
29693	896	6	200.052	76533.16
29693	958	7	334.0575	76533.16
29693	915	5	23.484	76533.16
29693	884	15	29.6945	76533.16
29693	891	4	602.346	76533.16
29693	962	2	334.0575	76533.16
29693	893	10	602.346	76533.16
29693	946	1	27.654	76533.16
29693	873	3	1.374	76533.16
29811	715	5	29.994	7733.09
29811	711	3	15.7455	7733.09
29811	904	3	218.454	7733.09
29811	880	2	32.994	7733.09
29811	877	3	4.77	7733.09
29811	708	3	15.7455	7733.09
29811	868	4	41.994	7733.09
29811	712	1	5.394	7733.09
29811	865	6	38.1	7733.09
29811	884	3	32.394	7733.09
29811	869	6	41.994	7733.09
29811	782	3	1376.994	7733.09
29811	707	5	15.7455	7733.09
29811	876	5	72	7733.09
29811	867	4	41.994	7733.09
29811	883	4	32.394	7733.09
29811	864	4	38.1	7733.09
29811	809	2	37.152	7733.09
29811	859	5	14.694	7733.09
29811	870	5	2.994	7733.09
29647	990	2	323.994	39489.97
29647	988	1	338.994	39489.97
29647	989	2	323.994	39489.97
29647	909	1	23.484	39489.97
29647	739	1	818.7	39489.97
29647	987	2	338.994	39489.97
29647	780	2	1391.994	39489.97
29647	984	2	338.994	39489.97
29647	936	2	37.254	39489.97
29647	993	1	323.994	39489.97
29647	867	31	34.995	39489.97
29647	981	2	461.694	39489.97
29647	808	4	26.724	39489.97
29647	980	4	461.694	39489.97
29647	781	5	1391.994	39489.97
29647	944	3	158.43	39489.97
29647	743	3	809.76	39489.97
29647	924	2	149.874	39489.97
29647	783	4	1376.994	39489.97
29647	748	2	818.7	39489.97
29647	926	2	149.874	39489.97
29647	810	4	72.162	39489.97
29647	920	1	158.43	39489.97
29647	992	2	323.994	39489.97
29647	873	7	1.374	39489.97
29647	910	2	31.584	39489.97
29647	784	1	1376.994	39489.97
29647	904	6	218.454	39489.97
29647	707	1	15.7455	39489.97
29647	869	17	38.4945	39489.97
29647	868	1	41.994	39489.97
29647	908	2	16.272	39489.97
29647	917	6	158.43	39489.97
29647	985	3	338.994	39489.97
29647	935	1	24.294	39489.97
29820	956	1	953.628	31057.36
29820	965	2	334.0575	31057.36
29820	885	2	602.346	31057.36
29820	948	4	63.9	31057.36
29820	960	1	334.0575	31057.36
29820	886	2	200.052	31057.36
29820	994	2	32.394	31057.36
29820	966	2	1430.442	31057.36
29820	959	1	334.0575	31057.36
29820	978	1	334.0575	31057.36
29820	970	2	728.91	31057.36
29820	969	1	1430.442	31057.36
29820	972	1	728.91	31057.36
29820	899	1	200.052	31057.36
29820	916	1	31.584	31057.36
29820	964	1	334.0575	31057.36
29820	949	4	105.294	31057.36
29820	941	2	48.594	31057.36
29820	961	3	334.0575	31057.36
29820	914	2	16.272	31057.36
29820	967	2	1430.442	31057.36
29820	979	2	334.0575	31057.36
29820	955	2	953.628	31057.36
29820	952	4	12.144	31057.36
29820	963	1	334.0575	31057.36
29820	953	1	728.91	31057.36
29820	962	3	334.0575	31057.36
29820	893	3	602.346	31057.36
29820	895	3	200.052	31057.36
29820	889	2	602.346	31057.36
29820	968	3	1430.442	31057.36
29671	892	2	602.346	12290.29
29671	957	2	953.628	12290.29
29671	962	1	334.0575	12290.29
29671	996	1	72.894	12290.29
29671	951	1	242.994	12290.29
29671	945	2	54.894	12290.29
29671	948	2	63.9	12290.29
29671	881	2	32.394	12290.29
29671	954	2	953.628	12290.29
29671	969	1	1430.442	12290.29
29671	952	1	12.144	12290.29
29671	965	1	334.0575	12290.29
29671	953	2	728.91	12290.29
29671	979	1	334.0575	12290.29
29671	966	1	1430.442	12290.29
29671	916	1	31.584	12290.29
29671	714	1	29.994	12290.29
29671	958	1	334.0575	12290.29
29671	961	1	334.0575	12290.29
29824	798	1	672.294	757
29958	781	2	1391.994	3134.77
29761	883	6	32.394	5955.02
29761	707	6	15.7455	5955.02
29761	865	4	38.1	5955.02
29761	714	3	29.994	5955.02
29761	711	6	15.7455	5955.02
29761	939	1	37.254	5955.02
29761	874	4	5.394	5955.02
29761	999	1	323.994	5955.02
29761	876	2	72	5955.02
29761	877	1	4.77	5955.02
29761	976	3	1020.594	5955.02
29761	859	1	14.694	5955.02
29761	864	2	38.1	5955.02
29761	715	2	29.994	5955.02
29761	870	3	2.994	5955.02
29761	881	1	32.394	5955.02
29761	875	18	4.9445	5955.02
29761	708	3	15.7455	5955.02
29761	884	9	32.394	5955.02
29761	880	4	32.994	5955.02
29761	712	4	5.394	5955.02
29761	738	1	202.332	5955.02
29761	940	3	48.594	5955.02
29805	940	4	48.594	13088.71
29805	877	6	4.77	13088.71
29805	864	5	38.1	13088.71
29805	859	2	14.694	13088.71
29805	939	3	37.254	13088.71
29805	998	3	323.994	13088.71
29805	973	4	1020.594	13088.71
29805	870	6	2.994	13088.71
29805	707	3	15.7455	13088.71
29805	874	14	5.2142	13088.71
29805	711	2	15.7455	13088.71
29805	938	2	24.294	13088.71
29805	876	1	72	13088.71
29805	875	13	5.2142	13088.71
29805	883	9	32.394	13088.71
29805	884	2	32.394	13088.71
29805	708	2	15.7455	13088.71
29805	712	4	5.394	13088.71
29805	865	3	38.1	13088.71
29805	976	3	1020.594	13088.71
29805	715	5	29.994	13088.71
29805	835	5	356.898	13088.71
29805	881	2	32.394	13088.71
29805	880	3	32.994	13088.71
29999	811	1	26.724	30.18
29694	898	1	200.052	2040.14
29694	955	2	953.628	2040.14
29941	743	2	809.76	64168.11
29941	918	1	158.43	64168.11
29941	987	1	338.994	64168.11
29941	810	1	72.162	64168.11
29941	742	2	818.7	64168.11
29941	948	10	63.9	64168.11
29941	910	1	31.584	64168.11
29941	945	4	54.894	64168.11
29941	711	23	15.7455	64168.11
29941	870	10	2.994	64168.11
29941	868	1	41.994	64168.11
29941	708	14	15.7455	64168.11
29941	906	4	218.454	64168.11
29941	909	2	23.484	64168.11
29941	907	1	63.9	64168.11
29941	884	6	32.394	64168.11
29941	880	14	31.8942	64168.11
29941	942	1	218.454	64168.11
29941	935	1	24.294	64168.11
29941	784	2	1376.994	64168.11
29941	986	3	338.994	64168.11
29941	715	9	29.994	64168.11
29941	865	15	34.925	64168.11
29941	992	3	323.994	64168.11
29941	859	7	14.694	64168.11
29941	808	4	26.724	64168.11
29941	783	8	1376.994	64168.11
29941	943	1	149.874	64168.11
29941	809	2	37.152	64168.11
29941	860	7	14.694	64168.11
29941	991	1	323.994	64168.11
29941	877	3	4.77	64168.11
29941	782	3	1376.994	64168.11
29941	876	11	69.6	64168.11
29941	739	1	818.7	64168.11
29941	748	3	818.7	64168.11
29941	867	9	41.994	64168.11
29941	988	3	338.994	64168.11
29941	950	4	153.894	64168.11
29941	927	1	149.874	64168.11
29941	712	8	5.394	64168.11
29941	873	1	1.374	64168.11
29941	908	2	16.272	64168.11
29941	924	3	149.874	64168.11
29941	858	15	13.4695	64168.11
29941	919	1	158.43	64168.11
29941	707	8	15.7455	64168.11
29941	781	4	1391.994	64168.11
29941	996	1	72.894	64168.11
29941	881	8	32.394	64168.11
29941	904	6	218.454	64168.11
29941	869	11	40.5942	64168.11
29941	905	2	218.454	64168.11
29941	936	1	37.254	64168.11
29941	779	3	1391.994	64168.11
29941	925	7	149.874	64168.11
29941	944	4	158.43	64168.11
29941	864	10	38.1	64168.11
29941	984	2	338.994	64168.11
29941	994	4	32.394	64168.11
29941	716	6	29.994	64168.11
29941	714	6	29.994	64168.11
29941	894	3	72.876	64168.11
29941	949	4	105.294	64168.11
29941	780	3	1391.994	64168.11
29941	985	1	338.994	64168.11
29941	883	16	29.6945	64168.11
29489	722	2	202.332	89678.18
29489	999	6	323.994	89678.18
29489	838	3	858.9	89678.18
29489	858	2	14.694	89678.18
29489	876	4	72	89678.18
29489	798	5	672.294	89678.18
29489	811	4	26.724	89678.18
29489	738	3	202.332	89678.18
29489	873	2	1.374	89678.18
29489	877	8	4.77	89678.18
29489	813	4	72.162	89678.18
29489	870	9	2.994	89678.18
29489	976	3	1020.594	89678.18
29489	800	5	672.294	89678.18
29489	881	2	32.394	89678.18
29489	796	3	1466.01	89678.18
29489	794	8	1466.01	89678.18
29489	997	2	323.994	89678.18
29489	797	3	672.294	89678.18
29489	714	4	29.994	89678.18
29489	712	5	5.394	89678.18
29489	795	3	1466.01	89678.18
29489	836	2	356.898	89678.18
29489	715	11	28.9942	89678.18
29489	875	7	5.394	89678.18
29489	977	2	323.994	89678.18
29489	940	3	48.594	89678.18
29489	998	5	323.994	89678.18
29489	835	1	356.898	89678.18
29489	939	5	37.254	89678.18
29489	716	5	29.994	89678.18
29489	975	4	1020.594	89678.18
29489	865	3	38.1	89678.18
29489	974	3	1020.594	89678.18
29489	864	8	38.1	89678.18
29489	822	3	356.898	89678.18
29489	708	4	15.7455	89678.18
29489	883	9	32.394	89678.18
29489	792	4	1466.01	89678.18
29489	938	6	24.294	89678.18
29489	973	2	1020.594	89678.18
29489	859	4	14.694	89678.18
29489	717	2	858.9	89678.18
29489	799	6	672.294	89678.18
29489	884	6	32.394	89678.18
29489	711	7	15.7455	89678.18
29489	874	6	5.394	89678.18
29489	707	6	15.7455	89678.18
29489	793	6	1466.01	89678.18
29489	913	3	31.584	89678.18
29489	880	3	32.994	89678.18
29489	801	3	672.294	89678.18
29489	718	2	858.9	89678.18
29772	974	3	1020.594	68547.48
29772	997	4	323.994	68547.48
29772	999	5	323.994	68547.48
29772	797	4	672.294	68547.48
29772	799	1	672.294	68547.48
29772	973	4	1020.594	68547.48
29772	975	3	1020.594	68547.48
29772	793	3	1466.01	68547.48
29772	795	3	1466.01	68547.48
29772	792	2	1466.01	68547.48
29772	822	2	356.898	68547.48
29772	938	7	24.294	68547.48
29772	913	1	31.584	68547.48
29772	835	5	356.898	68547.48
29772	717	2	858.9	68547.48
29772	875	20	4.9445	68547.48
29772	940	3	48.594	68547.48
29772	718	2	858.9	68547.48
29772	876	1	72	68547.48
29772	874	10	5.394	68547.48
29772	796	4	1466.01	68547.48
29772	998	3	323.994	68547.48
29772	800	4	672.294	68547.48
29772	794	1	1466.01	68547.48
29772	939	4	37.254	68547.48
29772	836	3	356.898	68547.48
29772	722	8	202.332	68547.48
29772	813	2	72.162	68547.48
29772	976	3	1020.594	68547.48
29772	798	3	672.294	68547.48
29772	977	3	323.994	68547.48
29772	801	6	672.294	68547.48
29772	838	1	858.9	68547.48
29772	738	6	202.332	68547.48
29689	813	3	72.162	105281.95
29689	838	2	858.9	105281.95
29689	877	8	4.77	105281.95
29689	822	3	356.898	105281.95
29689	797	2	672.294	105281.95
29689	973	6	1020.594	105281.95
29689	738	2	202.332	105281.95
29689	712	12	5.2142	105281.95
29689	913	3	31.584	105281.95
29689	833	5	356.898	105281.95
29689	998	9	323.994	105281.95
29689	793	8	1466.01	105281.95
29689	940	3	48.594	105281.95
29689	717	4	858.9	105281.95
29689	873	7	1.374	105281.95
29689	711	7	15.7455	105281.95
29689	719	3	858.9	105281.95
29689	795	4	1466.01	105281.95
29689	736	2	202.332	105281.95
29689	716	11	28.9942	105281.95
29689	858	9	14.694	105281.95
29689	870	12	2.8942	105281.95
29689	722	3	202.332	105281.95
29689	977	3	323.994	105281.95
29689	718	5	858.9	105281.95
29689	835	8	356.898	105281.95
29689	860	1	14.694	105281.95
29689	801	9	672.294	105281.95
29689	976	4	1020.594	105281.95
29689	836	5	356.898	105281.95
29689	939	1	37.254	105281.95
29689	799	5	672.294	105281.95
29689	707	12	15.7455	105281.95
29689	880	12	31.8942	105281.95
29689	883	13	31.3142	105281.95
29689	708	6	15.7455	105281.95
29689	715	12	28.9942	105281.95
29689	798	2	672.294	105281.95
29689	865	9	38.1	105281.95
29689	884	15	29.6945	105281.95
29689	714	13	28.9942	105281.95
29689	881	4	32.394	105281.95
29689	876	5	72	105281.95
29689	999	4	323.994	105281.95
29689	864	8	38.1	105281.95
29689	723	4	202.332	105281.95
29689	974	4	1020.594	105281.95
29689	874	5	5.394	105281.95
29689	938	1	24.294	105281.95
29689	875	6	5.394	105281.95
29689	794	11	1417.143	105281.95
29689	839	3	858.9	105281.95
29689	859	5	14.694	105281.95
30000	781	1	1391.994	87230.14
30000	948	6	63.9	87230.14
30000	908	6	16.272	87230.14
30000	782	3	1376.994	87230.14
30000	917	14	153.149	87230.14
30000	944	1	158.43	87230.14
30000	739	1	818.7	87230.14
30000	867	3	41.994	87230.14
30000	784	3	1376.994	87230.14
30000	925	4	149.874	87230.14
30000	904	6	218.454	87230.14
30000	869	16	38.4945	87230.14
30000	926	4	149.874	87230.14
30000	920	7	158.43	87230.14
30000	987	1	338.994	87230.14
30000	748	11	791.41	87230.14
30000	894	5	72.876	87230.14
30000	996	5	72.894	87230.14
30000	935	6	24.294	87230.14
30000	906	3	218.454	87230.14
30000	994	6	32.394	87230.14
30000	780	6	1391.994	87230.14
30000	809	2	37.152	87230.14
30000	808	8	26.724	87230.14
30000	945	8	54.894	87230.14
30000	936	3	37.254	87230.14
30000	747	3	809.76	87230.14
30000	984	4	338.994	87230.14
30000	742	5	818.7	87230.14
30000	937	2	48.594	87230.14
30000	909	6	23.484	87230.14
30000	743	6	809.76	87230.14
30000	868	4	41.994	87230.14
30000	992	6	323.994	87230.14
30000	918	5	158.43	87230.14
30000	951	2	242.994	87230.14
30000	907	1	63.9	87230.14
30000	924	7	149.874	87230.14
30000	779	14	1345.5942	87230.14
30000	905	6	218.454	87230.14
30000	985	2	338.994	87230.14
30000	949	4	105.294	87230.14
30000	910	5	31.584	87230.14
30000	952	5	12.144	87230.14
30000	988	4	338.994	87230.14
29745	761	2	563.7528	1375.16
29745	855	2	58.4935	1375.16
29987	896	5	200.052	124397.79
29987	979	13	334.0575	124397.79
29987	887	2	602.346	124397.79
29987	895	8	200.052	124397.79
29987	954	10	953.628	124397.79
29987	972	8	728.91	124397.79
29987	969	7	1430.442	124397.79
29987	902	2	200.052	124397.79
29987	900	4	200.052	124397.79
29987	891	1	602.346	124397.79
29987	946	1	27.654	124397.79
29987	885	6	602.346	124397.79
29987	957	9	953.628	124397.79
29987	965	14	334.0575	124397.79
29987	941	1	48.594	124397.79
29987	966	13	1382.7606	124397.79
29987	962	3	334.0575	124397.79
29987	893	4	602.346	124397.79
29987	883	2	32.394	124397.79
29987	959	5	334.0575	124397.79
29987	963	6	334.0575	124397.79
29987	955	8	953.628	124397.79
29987	958	3	334.0575	124397.79
29987	967	7	1430.442	124397.79
29987	899	6	200.052	124397.79
29987	961	5	334.0575	124397.79
29987	886	4	200.052	124397.79
29987	888	1	602.346	124397.79
29987	892	5	602.346	124397.79
29987	914	1	16.272	124397.79
29987	890	1	602.346	124397.79
29987	953	12	704.613	124397.79
29987	970	6	728.91	124397.79
29497	904	6	218.454	80254.34
29497	868	2	41.994	80254.34
29497	779	2	1391.994	80254.34
29497	980	3	461.694	80254.34
29497	809	2	37.152	80254.34
29497	935	3	24.294	80254.34
29497	808	5	26.724	80254.34
29497	781	6	1391.994	80254.34
29497	869	25	34.995	80254.34
29497	936	3	37.254	80254.34
29497	743	4	809.76	80254.34
29497	780	8	1391.994	80254.34
29497	784	7	1376.994	80254.34
29497	782	3	1376.994	80254.34
29497	906	1	218.454	80254.34
29497	981	4	461.694	80254.34
29497	925	7	149.874	80254.34
29497	748	3	818.7	80254.34
29497	783	10	1376.994	80254.34
29497	905	1	218.454	80254.34
29497	982	6	461.694	80254.34
29497	810	3	72.162	80254.34
29497	983	4	461.694	80254.34
29497	926	2	149.874	80254.34
29497	908	3	16.272	80254.34
29497	924	4	149.874	80254.34
29497	920	2	158.43	80254.34
29497	937	4	48.594	80254.34
29497	867	18	38.4945	80254.34
29497	989	4	323.994	80254.34
29497	910	3	31.584	80254.34
29497	909	4	23.484	80254.34
29683	867	3	41.994	1498.34
29683	935	5	24.294	1498.34
29683	868	2	41.994	1498.34
29683	904	4	218.454	1498.34
29683	869	3	41.994	1498.34
29654	782	2	1376.994	5799.54
29654	809	2	37.152	5799.54
29654	870	1	2.994	5799.54
29654	937	5	48.594	5799.54
29654	867	8	41.994	5799.54
29654	868	6	41.994	5799.54
29654	904	5	218.454	5799.54
29654	869	9	41.994	5799.54
29654	935	1	24.294	5799.54
29734	910	2	31.584	46114.45
29734	748	2	818.7	46114.45
29734	992	2	323.994	46114.45
29734	918	3	158.43	46114.45
29734	988	5	338.994	46114.45
29734	924	4	149.874	46114.45
29734	783	3	1376.994	46114.45
29734	907	1	63.9	46114.45
29734	747	1	809.76	46114.45
29734	984	2	338.994	46114.45
29734	781	6	1391.994	46114.45
29734	935	2	24.294	46114.45
29734	936	1	37.254	46114.45
29734	784	3	1376.994	46114.45
29734	945	2	54.894	46114.45
29734	944	6	158.43	46114.45
29734	950	1	153.894	46114.45
29734	904	8	218.454	46114.45
29734	949	1	105.294	46114.45
29734	782	2	1376.994	46114.45
29734	779	2	1391.994	46114.45
29734	739	1	818.7	46114.45
29734	909	10	23.484	46114.45
29734	742	2	818.7	46114.45
29734	908	2	16.272	46114.45
29734	948	2	63.9	46114.45
29734	810	3	72.162	46114.45
29734	894	2	72.876	46114.45
29734	952	2	12.144	46114.45
29734	917	1	158.43	46114.45
29734	991	1	323.994	46114.45
29734	926	3	149.874	46114.45
29734	809	2	37.152	46114.45
29734	869	7	41.994	46114.45
29734	996	2	72.894	46114.45
29734	905	2	218.454	46114.45
29734	987	2	338.994	46114.45
29734	937	8	48.594	46114.45
29734	951	7	242.994	46114.45
29734	925	7	149.874	46114.45
29641	883	11	31.3142	187487.82
29641	881	12	31.3142	187487.82
29641	893	9	602.346	187487.82
29641	896	2	200.052	187487.82
29641	708	15	15.7455	187487.82
29641	963	2	334.0575	187487.82
29641	967	6	1430.442	187487.82
29641	964	4	334.0575	187487.82
29641	954	16	953.628	187487.82
29641	889	8	602.346	187487.82
29641	860	3	14.694	187487.82
29641	969	21	1311.2385	187487.82
29641	946	2	27.654	187487.82
29641	711	14	15.7455	187487.82
29641	890	5	602.346	187487.82
29641	887	6	602.346	187487.82
29641	978	3	334.0575	187487.82
29641	900	4	200.052	187487.82
29641	902	2	200.052	187487.82
29641	968	4	1430.442	187487.82
29641	865	6	38.1	187487.82
29641	962	12	334.0575	187487.82
29641	892	23	552.1505	187487.82
29641	916	2	31.584	187487.82
29641	870	4	2.994	187487.82
29641	716	2	29.994	187487.82
29641	712	14	5.2142	187487.82
29641	886	19	183.381	187487.82
29641	914	2	16.272	187487.82
29641	959	5	334.0575	187487.82
29641	885	7	602.346	187487.82
29641	915	2	23.484	187487.82
29641	970	2	728.91	187487.82
29641	957	6	953.628	187487.82
29641	876	18	66	187487.82
29641	972	7	728.91	187487.82
29641	965	7	334.0575	187487.82
29641	858	4	14.694	187487.82
29641	979	11	334.0575	187487.82
29641	715	9	29.994	187487.82
29641	859	6	14.694	187487.82
29641	880	6	32.994	187487.82
29641	884	25	26.995	187487.82
29641	947	3	54.942	187487.82
29641	961	12	334.0575	187487.82
29641	864	24	34.925	187487.82
29641	955	4	953.628	187487.82
29641	888	3	602.346	187487.82
29641	899	6	200.052	187487.82
29641	895	4	200.052	187487.82
29641	873	4	1.374	187487.82
29641	891	9	602.346	187487.82
29641	953	7	728.91	187487.82
29641	966	16	1311.2385	187487.82
29641	707	6	15.7455	187487.82
29641	714	3	29.994	187487.82
29641	958	11	334.0575	187487.82
29641	941	1	48.594	187487.82
29641	877	20	4.3725	187487.82
29641	903	2	200.052	187487.82
29994	822	2	356.898	110798.81
29994	738	7	202.332	110798.81
29994	718	4	858.9	110798.81
29994	833	3	356.898	110798.81
29994	723	1	202.332	110798.81
29994	999	13	313.1942	110798.81
29994	799	2	672.294	110798.81
29994	836	3	356.898	110798.81
29994	835	10	356.898	110798.81
29994	838	6	858.9	110798.81
29994	913	4	31.584	110798.81
29994	797	3	672.294	110798.81
29994	974	15	935.5445	110798.81
29994	998	3	323.994	110798.81
29994	794	3	1466.01	110798.81
29994	939	4	37.254	110798.81
29994	793	6	1466.01	110798.81
29994	839	5	858.9	110798.81
29994	973	22	935.5445	110798.81
29994	813	3	72.162	110798.81
29994	736	4	202.332	110798.81
29994	798	4	672.294	110798.81
29994	976	8	1020.594	110798.81
29994	875	3	5.394	110798.81
29994	811	1	26.724	110798.81
29994	795	1	1466.01	110798.81
29994	977	7	323.994	110798.81
29994	938	3	24.294	110798.81
29994	940	4	48.594	110798.81
29994	717	2	858.9	110798.81
29994	801	4	672.294	110798.81
29994	975	1	1020.594	110798.81
29994	722	5	202.332	110798.81
29994	874	1	5.394	110798.81
29893	974	1	1020.594	1149.18
29670	996	3	72.894	5788.54
29670	961	1	334.0575	5788.54
29670	952	1	12.144	5788.54
29670	979	2	334.0575	5788.54
29670	957	1	953.628	5788.54
29670	969	1	1430.442	5788.54
29670	954	1	953.628	5788.54
29670	881	3	32.394	5788.54
29670	945	1	54.894	5788.54
29670	951	1	242.994	5788.54
29670	965	2	334.0575	5788.54
29778	881	1	32.394	5705.95
29778	999	3	323.994	5705.95
29778	998	3	323.994	5705.95
29778	976	1	1020.594	5705.95
29778	973	2	1020.594	5705.95
29778	714	1	29.994	5705.95
29867	999	2	323.994	729.63
29500	980	3	461.694	52291.51
29500	920	2	158.43	52291.51
29500	993	1	323.994	52291.51
29500	908	2	16.272	52291.51
29500	782	5	1376.994	52291.51
29500	918	3	158.43	52291.51
29500	925	6	149.874	52291.51
29500	990	3	323.994	52291.51
29500	779	6	1391.994	52291.51
29500	810	1	72.162	52291.51
29500	869	9	41.994	52291.51
29500	784	2	1376.994	52291.51
29500	748	2	818.7	52291.51
29500	743	3	809.76	52291.51
29500	935	2	24.294	52291.51
29500	808	1	26.724	52291.51
29500	984	3	338.994	52291.51
